A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2
131,147.45127113692325,10.0,0.7907172471306455,79.05032573087749,1.0,0.3963270388716615,78.1770782666301,10.0,0.6390480838640243,116.63385068862831,1.0,0.2799536818103711,36.24276978666617,1.0,0.7941489118173332,4.5,4.5,2.5
45,42.18228580315744,1.0,0.9677299943801057,172.8341822574565,10.0,0.83658669593385,117.27906034654868,1.0,0.5535788743656108,80.56532381559877,1.5,0.7563246580590715,108.95290948420688,10.0,0.8398780460478007,4.5,1.5,1.5
