Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
782840888.5794017,0,0.0,0.0,1.0842793390198147
1755542292.9071264,0,0.0,0.0,3.1297264854155644
2598124166.823409,0,0.0,0.0,1.6388249863100834
3166328623.1386395,0,0.0,0.0,1.8362365298649128
598337171.7506654,0,0.0,0.0,0.7089328147780223
2132477668.9386733,0,0.0,0.0,1.5730408388097
301459102.34061897,0,0.0,0.0,0.32312997668621185
2452773965.6041517,0,0.0,0.0,1.8617536438543905
158821203.66719952,0,0.0,0.0,0.26592019450684
510789519.82453245,0,0.0,0.0,0.8119992137612013
2012294414.199076,0,0.0,0.0,1.5775114417980707
120906541.7623218,0,0.0,0.0,0.15322966166612173
219994789.38421586,0,0.0,0.0,0.18662768314695627
435519380.70330954,0,0.0,0.0,0.45460791010602414
414265997.60457027,0,0.0,0.0,0.31971037134480207
926597942.5294871,0,0.0,0.0,0.7120467566443673
209249045.92744538,0,0.0,0.0,0.16766734704519473
1338943729.8355103,0,0.0,0.0,1.264520593737589
1077990380.100572,0,0.0,0.0,1.1560684503452625
1304189293.5309832,0,0.0,0.0,2.638353372868104
715469899.1195894,0,0.0,0.0,0.6037017104282408
2362559279.9093895,0,0.0,0.0,3.730515421703793
2409699084.871788,0,0.0,0.0,2.0814080789080758
2028018893.4344602,0,0.0,0.0,1.5863146306706395
802324631.2212522,0,0.0,0.0,1.1592227428889756
2203695965.464199,0,0.0,0.0,3.1017095869696574
2163284305.809945,0,0.0,0.0,1.9510499602083646
1945177988.810463,0,0.0,0.0,1.6212276519892754
1189822899.7974346,0,0.0,0.0,1.7805040043644662
1856582151.7518153,0,0.0,0.0,1.5829935069328833
317620207.64034,0,0.0,0.0,0.31573456732653243
246981811.10956603,0,0.0,0.0,0.17392414311746093
402151977.25308764,0,0.0,0.0,0.3911010763619124
5045450731.287107,0,0.0,0.0,4.313410194019491
416223950.76483077,0,0.0,0.0,0.332760158144737
240726385.59195286,0,0.0,0.0,0.16888806558089525
148109710.6842665,0,0.0,0.0,0.15155589065046926
1565382696.1218567,0,0.0,0.0,2.9031836119159
2592462659.0075502,0,0.0,0.0,3.203285561202427
2298707751.201155,0,0.0,0.0,1.5722055601520062
2798802758.3914022,0,0.0,0.0,1.5806043376089947
1788323927.6012268,0,0.0,0.0,3.21812297984426
175521940.58041596,0,0.0,0.0,0.18674894000562298
377231551.01152813,0,0.0,0.0,0.3329028497231465
746653627.8716036,0,0.0,0.0,0.7672620190118578
2811571785.4985533,0,0.0,0.0,1.785245689834799
448214157.6957532,0,0.0,0.0,0.7052137017180482
2061177090.8622332,0,0.0,0.0,1.615693885387989
252745978.16287175,0,0.0,0.0,0.3618568588132305
949706877.3356723,0,0.0,0.0,0.5716840146225967
2641200289.3906674,0,0.0,0.0,1.6084143787829295
463147888.4374827,0,0.0,0.0,0.5344503753280043
1640594475.656661,0,0.0,0.0,2.432684279878656
2977583914.553026,0,0.0,0.0,1.706522412180659
2167338974.3955393,0,0.0,0.0,2.6492166615088935
736050402.3464959,0,0.0,0.0,0.5185961758260524
4972705306.654303,0,0.0,0.0,4.200871515002822
294878202.1558758,0,0.0,0.0,0.2846368043519629
2301129786.3649282,0,0.0,0.0,1.6104761941662908
2155643121.240405,0,0.0,0.0,3.057940383721588
850658959.391748,0,0.0,0.0,0.710680591712613
2023995852.169047,0,0.0,0.0,1.5767410243125335
2994115534.2104497,0,0.0,0.0,1.598946816168895
1501334058.843062,0,0.0,0.0,1.7583845812433494
2028242029.6075091,0,0.0,0.0,2.3003980953455327
1083522786.4722373,0,0.0,0.0,0.9350797302369702
3322642785.29922,0,0.0,0.0,1.9444079043026872
646391020.723486,0,0.0,0.0,0.7208882713803644
565939321.6981832,0,0.0,0.0,0.6191768811557734
831217047.7309741,0,0.0,0.0,0.7740879885651162
121698206.10155575,0,0.0,0.0,0.17799928837489787
1094920827.6157382,0,0.0,0.0,1.5093652785643301
3169082742.2323914,0,0.0,0.0,1.7207838235269783
1493948271.887397,0,0.0,0.0,2.5583767159901982
2137013738.258179,0,0.0,0.0,1.8965786202641493
566375738.7125185,0,0.0,0.0,0.5012436830599646
2493993601.6893,0,0.0,0.0,2.5191814915640647
192411727.38558236,0,0.0,0.0,0.18540326438336324
335798242.8106273,0,0.0,0.0,0.403134189063085
1928411019.4735694,0,0.0,0.0,1.6062869936163195
281012696.1932719,0,0.0,0.0,0.4622040349308404
1475256826.5508893,0,0.0,0.0,2.925657642673889
493824849.0860355,0,0.0,0.0,0.6004379668089371
3998641336.3245635,0,0.0,0.0,4.059655666655584
2853289305.505353,0,0.0,0.0,1.6072111321192555
353846802.1323905,0,0.0,0.0,0.38886290506326215
2240281404.9503946,0,0.0,0.0,1.7881720722104115
559144474.868549,0,0.0,0.0,0.6907592084327727
2447956174.505335,0,0.0,0.0,3.4336912258601093
553779705.0567874,0,0.0,0.0,0.5423931575576699
1933876957.4076118,0,0.0,0.0,1.6122229956345684
1380080918.824621,0,0.0,0.0,3.0768355539210264
165160506.7213676,0,0.0,0.0,0.14459187913241492
3025735837.091446,0,0.0,0.0,3.037033096635743
2201581188.0186653,0,0.0,0.0,1.6270034972583787
2650938804.8563175,0,0.0,0.0,1.732863633112499
2299215840.0029345,0,0.0,0.0,1.6084503614709242
168967902.87616652,0,0.0,0.0,0.1330633290880735
321383700.2955423,0,0.0,0.0,0.49762401481650836
1388833418.2250075,0,0.0,0.0,0.983183766003402
2558556160.654942,0,0.0,0.0,1.5844114479178781
267160712.41348583,0,0.0,0.0,0.2164473680830588
3295090906.5455685,0,0.0,0.0,1.605847213128047
2185746692.6673822,0,0.0,0.0,1.6223497295153386
2717800630.3888264,0,0.0,0.0,1.6082087341360245
389995510.9480315,0,0.0,0.0,0.32341809954172945
361604915.40954834,0,0.0,0.0,0.49156986024282623
1449125413.860012,0,0.0,0.0,1.7538281838958716
1743543006.1047893,0,0.0,0.0,2.9809733198354094
456077397.86036503,0,0.0,0.0,0.40956421118339864
2915139891.1334786,0,0.0,0.0,1.9774187846576536
2260676449.4376245,0,0.0,0.0,2.007394214005736
1543763673.6274297,0,0.0,0.0,2.422410835784773
1773800476.3559954,0,0.0,0.0,1.6238875437544447
3704773865.4542074,0,0.0,0.0,2.1705103718653795
281986630.1962899,0,0.0,0.0,0.19039281478570835
1001701138.9327242,0,0.0,0.0,1.0679283522971565
222531055.7653279,0,0.0,0.0,0.3855947303933702
777810177.3426898,0,0.0,0.0,0.5012226448528448
1933582317.4474022,0,0.0,0.0,1.6027408759950375
905004043.0909339,0,0.0,0.0,0.8035931140764397
353492409.27023494,0,0.0,0.0,0.29182495813810116
1990092075.4143162,0,0.0,0.0,2.966863289524539
2235928119.010785,0,0.0,0.0,2.4063517473014704
3043769932.912938,0,0.0,0.0,2.09343038019666
2524510224.061764,0,0.0,0.0,1.654921919383844
470141406.0319577,0,0.0,0.0,0.4221547671754705
673309608.140497,0,0.0,0.0,0.5058225187304135
1596780469.1041846,0,0.0,0.0,1.4242586342497805
85186859.7798628,0,0.0,0.0,0.10508171068464657
1838590484.5091505,0,0.0,0.0,1.727909359362435
976370136.2184085,0,0.0,0.0,0.7210708121187024
2396663713.4199076,0,0.0,0.0,3.1378264324965435
202527244.98315093,0,0.0,0.0,0.2334267733660433
1109211055.980039,0,0.0,0.0,1.8153093991464104
553542454.6839979,0,0.0,0.0,0.8404006575846479
1242362234.1857195,0,0.0,0.0,1.8886941148523249
2088227018.5294523,0,0.0,0.0,1.6469851524081722
3082764019.9666934,0,0.0,0.0,1.6587968316513773
1774555330.79762,0,0.0,0.0,1.6253727577906043
2375365669.4299707,0,0.0,0.0,1.5719366865552078
2401632413.702754,0,0.0,0.0,1.5937469898426713
2207246536.5239606,0,0.0,0.0,3.2205534912959424
391473081.1847501,0,0.0,0.0,0.6906434106148216
1612400273.6425872,0,0.0,0.0,2.879180133199594
936863042.7310162,0,0.0,0.0,1.3208378305141653
2247534985.57997,0,0.0,0.0,1.9540401371193519
1026130293.3104751,0,0.0,0.0,1.0964376030253222
614776920.5250804,0,0.0,0.0,0.49923924857743457
2384418212.0889783,0,0.0,0.0,1.5794531420924343
876553254.8648338,0,0.0,0.0,0.6775939541911438
1954620422.1685374,0,0.0,0.0,2.924459980704764
1940697593.7161531,0,0.0,0.0,1.619081901600468
356930942.75537115,0,0.0,0.0,0.3778348509227444
918950584.4858489,0,0.0,0.0,1.6670910885887995
329556013.87826085,0,0.0,0.0,0.2852096041605824
582686653.9277363,0,0.0,0.0,0.42681630026049305
2104298118.8996873,0,0.0,0.0,1.6506812425814412
2306934959.955409,0,0.0,0.0,1.5792655092203645
982603730.9470006,0,0.0,0.0,0.7850118355496646
1714672329.0397887,0,0.0,0.0,1.0774260179505892
562437020.6021106,0,0.0,0.0,0.5241748926997797
836389914.5391105,0,0.0,0.0,1.7083905359368559
877634966.4183643,0,0.0,0.0,1.1654860567562155
1246254596.9241056,0,0.0,0.0,1.880973741606778
2436497820.543448,0,0.0,0.0,1.7848360802604433
813857412.4825435,0,0.0,0.0,0.7468892385565697
246275360.34378004,0,0.0,0.0,0.20156690164448876
894848886.0698872,0,0.0,0.0,1.1039414661796108
3163624588.1387534,0,0.0,0.0,3.03316620547647
817563507.45628,0,0.0,0.0,0.8723604337773849
1108865652.2213478,0,0.0,0.0,1.6525242522923913
772504125.9023342,0,0.0,0.0,0.8006375366740035
1912453141.4921308,0,0.0,0.0,1.7300491122317982
370939776.72841793,0,0.0,0.0,0.3478009426581175
2955500929.978758,0,0.0,0.0,2.281902076802073
731055610.6158173,0,0.0,0.0,0.9334121668527112
3036887703.816181,0,0.0,0.0,2.1848849846969536
1934026523.4462185,0,0.0,0.0,3.0340018052368682
1042614067.5737848,0,0.0,0.0,1.7178426515939413
2944286366.544623,0,0.0,0.0,1.6823914069575228
1914408999.2264497,0,0.0,0.0,1.6362925229866128
928776995.368981,0,0.0,0.0,1.7294623849933273
2859716352.7222953,0,0.0,0.0,2.1663630528819198
2614936930.9358807,0,0.0,0.0,1.628524664726861
1949054701.4187284,0,0.0,0.0,1.6278793818238726
346359904.8384752,0,0.0,0.0,0.30850416310015827
3115624652.6529894,0,0.0,0.0,2.0753759676816577
816751800.0822234,0,0.0,0.0,0.9943865107551163
766207335.4907508,0,0.0,0.0,0.4948039506586418
144170821.17933854,0,0.0,0.0,0.10639885948157958
1957041434.9404848,0,0.0,0.0,1.6807206412200206
364192185.87128556,0,0.0,0.0,0.47843197752415906
497190777.9104662,0,0.0,0.0,0.4400501171164762
2210605006.406849,0,0.0,0.0,1.5992115875029573
292159027.6868366,0,0.0,0.0,0.2398145853415435
488218353.9143339,0,0.0,0.0,0.7931219166231959
1829050092.4599767,0,0.0,0.0,1.7371632718587202
459122736.6780269,0,0.0,0.0,0.3209245696041837
689303085.64949,0,0.0,0.0,0.6639116440230711
1032822556.9729252,0,0.0,0.0,0.6866759763545177
1987169575.7065759,0,0.0,0.0,1.440484880750717
1288394666.527291,0,0.0,0.0,1.7650699514748256
1494843705.7409575,0,0.0,0.0,3.07309766781946
654089843.8308707,0,0.0,0.0,0.7264836019336485
1531528529.79257,0,0.0,0.0,3.281132660017936
422020944.6563884,0,0.0,0.0,0.5574455693099357
1697082115.3840978,0,0.0,0.0,0.9947552979421894
517066266.75847393,0,0.0,0.0,0.6147315835223569
496378027.8957494,0,0.0,0.0,0.7704414289925922
1003633721.1305251,0,0.0,0.0,1.0513801428884426
1818026019.1205463,0,0.0,0.0,3.084367478273639
2280279584.7892184,0,0.0,0.0,3.0133921016152136
2240147211.666686,0,0.0,0.0,1.7563055292084064
2372107238.8909035,0,0.0,0.0,1.6360691003155958
2340467098.8384056,0,0.0,0.0,1.7655533180718292
2202088568.439283,0,0.0,0.0,1.5911297533000126
637324221.760294,0,0.0,0.0,0.6723058276399481
1326106349.3764465,0,0.0,0.0,0.9990993878759216
178356481.56937405,0,0.0,0.0,0.12632737487782536
2209285114.435616,0,0.0,0.0,1.638187660268858
239792893.5856357,0,0.0,0.0,0.18298296892061128
865685406.4911351,0,0.0,0.0,1.1805313767945085
1444086975.283198,0,0.0,0.0,2.645406780904983
2521079608.0675406,0,0.0,0.0,2.2199459064394196
2471764691.3456044,0,0.0,0.0,1.6761119429291056
2218942792.1843166,0,0.0,0.0,1.606752881070506
128980140.07337047,0,0.0,0.0,0.13637792652163783
1650535990.1746774,0,0.0,0.0,2.977545914525732
870897159.5525006,0,0.0,0.0,1.6736252100401088
863081591.8827052,0,0.0,0.0,1.348953303979108
489043558.2403995,0,0.0,0.0,0.47803945511390467
1862003924.14479,0,0.0,0.0,2.9763623501244023
1832262299.4590023,0,0.0,0.0,1.6014603588612966
3332081767.867972,0,0.0,0.0,2.007094819552082
758024986.1134837,0,0.0,0.0,0.8006369813650105
1924621348.0054293,0,0.0,0.0,3.338300680888699
395632007.0957593,0,0.0,0.0,0.4910602068612755
1665254160.7901664,0,0.0,0.0,3.1460813515625605
2430387749.8615036,0,0.0,0.0,1.6176307036740671
2978587224.248102,0,0.0,0.0,2.1845674459504405
2249785767.3451724,0,0.0,0.0,1.565263372757113
1851334542.931815,0,0.0,0.0,2.9361119902543344
952862607.8447285,0,0.0,0.0,0.7714703350368718
3024738586.5059342,0,0.0,0.0,1.6183999022339606
1847360563.5081534,0,0.0,0.0,3.1170570118889485
1494650194.9717147,0,0.0,0.0,3.1489422394395237
730897772.011172,0,0.0,0.0,0.7900192292224075
1917393748.0418193,0,0.0,0.0,3.1776960737943005
300454310.30443716,0,0.0,0.0,0.28019519663746706
365417373.2840013,0,0.0,0.0,0.26455180719775684
1628847254.6315467,0,0.0,0.0,2.895407138524069
90936700.14628354,0,0.0,0.0,0.16916922346548158
2153989559.0077505,0,0.0,0.0,1.592948691464084
1056386185.3982579,0,0.0,0.0,1.267249091296806
2201121805.1102424,0,0.0,0.0,1.5906336389687092
2485300206.432449,0,0.0,0.0,1.6223450159359782
213413635.51763648,0,0.0,0.0,0.19484287923942076
928723531.2351158,0,0.0,0.0,1.7099221637190074
2633256751.825319,0,0.0,0.0,1.646460042391629
3037235645.2628627,0,0.0,0.0,1.628408429034426
3299566560.52371,0,0.0,0.0,2.9490824763259758
921043235.0121797,0,0.0,0.0,0.6942859872613378
219802151.41398787,0,0.0,0.0,0.24154861734791847
533773883.4368409,0,0.0,0.0,0.5419430305553424
186052089.68584138,0,0.0,0.0,0.24051978283476075
2855572112.769076,0,0.0,0.0,1.6142676505260887
201855429.03209502,0,0.0,0.0,0.2555370322538152
724006703.8150364,0,0.0,0.0,0.7662822081937415
310408388.881922,0,0.0,0.0,0.25023388745688835
1854345889.6617682,0,0.0,0.0,1.5806043376089947
2973044951.12035,0,0.0,0.0,1.5848257837435238
402251191.07661736,0,0.0,0.0,0.37590848181598835
648236293.7628446,0,0.0,0.0,0.9598476191222666
1369114811.5422018,0,0.0,0.0,1.7392715411521011
2301796596.685083,0,0.0,0.0,1.6105375305324738
244902798.33841938,0,0.0,0.0,0.3424184406352734
420092835.2863381,0,0.0,0.0,0.494958212877492
2354314109.352338,0,0.0,0.0,3.0692391550363354
1536741790.98701,0,0.0,0.0,1.845770599757673
2800030552.510616,0,0.0,0.0,1.640299178198565
3025015033.5795093,0,0.0,0.0,1.6198800961103481
2167902200.976043,0,0.0,0.0,1.7705528495514544
155605525.17444515,0,0.0,0.0,0.1399493757849708
288773576.84022516,0,0.0,0.0,0.2642813066642914
1334285051.7360282,0,0.0,0.0,1.9977204698013529
875634109.3986653,0,0.0,0.0,0.8297675207767713
323110822.6885505,0,0.0,0.0,0.25461366572627114
3049664564.1335363,0,0.0,0.0,3.314192170429871
1430667824.7286773,0,0.0,0.0,0.9223927494755645
666696041.6585882,0,0.0,0.0,0.725218477867609
317029160.3216567,0,0.0,0.0,0.2916437235498711
80938705.55914192,0,0.0,0.0,0.08064767257457622
2813758945.5937576,0,0.0,0.0,2.057920720683294
2039512482.6043649,0,0.0,0.0,3.5047099778920137
3252378305.3363466,0,0.0,0.0,3.308419813503614
2465186270.827375,0,0.0,0.0,1.7225951762979868
3038860651.9611797,0,0.0,0.0,1.76669501200021
1767756868.7349753,0,0.0,0.0,1.6154174517030522
1844184432.3385124,0,0.0,0.0,1.7974900265801255
1019522736.1718407,0,0.0,0.0,2.1436996200886576
274401549.8622651,0,0.0,0.0,0.23859631278300736
339062399.67725545,0,0.0,0.0,0.5996092915794025
3236548064.7590313,0,0.0,0.0,2.224846821060287
1929062629.4355783,0,0.0,0.0,3.4681653278432565
2920254809.2228026,0,0.0,0.0,1.9933049602209325
907647845.3506157,0,0.0,0.0,0.7319715425064782
1938737840.293272,0,0.0,0.0,1.6170404966550298
1562528045.9868898,0,0.0,0.0,3.2467024523321584
2579494540.590535,0,0.0,0.0,2.149954474776523
2354276834.9419703,0,0.0,0.0,1.73856038288818
1894576572.2659373,0,0.0,0.0,1.5710798166266104
747951122.618979,0,0.0,0.0,0.8928231323565792
160598903.45301592,0,0.0,0.0,0.145396748845793
2894410520.041502,0,0.0,0.0,1.6493488351992782
2284585414.2685013,0,0.0,0.0,1.715608584384553
2418523350.349819,0,0.0,0.0,3.2522952959641636
2067142860.0601225,0,0.0,0.0,3.0182237876619284
672866020.3087068,0,0.0,0.0,0.7682704495878724
1259144448.9603553,0,0.0,0.0,1.7898171642013523
563107733.4751438,0,0.0,0.0,0.5783362460050923
1574709254.4620702,0,0.0,0.0,2.8994525968902845
234632274.34883264,0,0.0,0.0,0.24591569144691672
2690324601.459124,0,0.0,0.0,2.121789024653092
1266963553.8251684,0,0.0,0.0,1.251153995937344
1072774308.3999314,0,0.0,0.0,0.9140570374695525
532055038.14865595,0,0.0,0.0,1.1205479585401281
2170011806.043644,0,0.0,0.0,1.6050944246707834
2051490064.7123547,0,0.0,0.0,1.8442191256245517
2290748667.310828,0,0.0,0.0,1.6010531622885744
2656741138.016977,0,0.0,0.0,1.7145199829391067
2705518069.4414062,0,0.0,0.0,1.5992115875029573
1690054343.9696345,0,0.0,0.0,2.992192036296751
2381470580.7465634,0,0.0,0.0,1.7132478145115169
511777871.63596207,0,0.0,0.0,0.3885894839831176
3560477119.9970155,0,0.0,0.0,3.746505530657795
230261776.9097242,0,0.0,0.0,0.20021503811633912
471912708.7146063,0,0.0,0.0,0.3583014571919355
418053872.9836104,0,0.0,0.0,0.3067634649545988
1712025148.921827,0,0.0,0.0,3.045822170080525
1115363764.5940642,0,0.0,0.0,0.5686859783388141
4483342645.361035,0,0.0,0.0,4.169041495362991
1405015962.8444705,0,0.0,0.0,1.0287033910252552
296265630.65403295,0,0.0,0.0,0.2256172577539295
5573280497.081256,0,0.0,0.0,4.5822451036699245
1993051114.2300408,0,0.0,0.0,3.113505365880213
455464359.77118945,0,0.0,0.0,0.6515299213399757
1931998873.4219093,0,0.0,0.0,1.6100523898853445
1781022748.8253899,0,0.0,0.0,3.2635820185024165
360395705.39005953,0,0.0,0.0,0.2997768900830764
2210020582.794342,0,0.0,0.0,1.8429195348050496
327703173.48410624,0,0.0,0.0,0.6669987231562553
1877304106.379015,0,0.0,0.0,1.6051303118751927
1641554897.8440297,0,0.0,0.0,3.103083047791492
1063703514.7371159,0,0.0,0.0,0.7343151809638183
2590888311.058509,0,0.0,0.0,1.8629966979556065
1613050918.7334418,0,0.0,0.0,1.575247018921794
653140017.9144477,0,0.0,0.0,0.7387725191819431
1617974526.454493,0,0.0,0.0,3.174254173624334
2513206930.977573,0,0.0,0.0,1.9535988663554158
2638615615.6419325,0,0.0,0.0,1.7967046112814158
2215015192.867734,0,0.0,0.0,2.2097451417550653
595140038.0896854,0,0.0,0.0,0.7772074364967799
2901064036.155258,0,0.0,0.0,1.658788457478234
2608181546.21029,0,0.0,0.0,1.6241500084034775
87122820.26955132,0,0.0,0.0,0.1369873545403643
2527295307.0677376,0,0.0,0.0,1.6543240930399121
2507798233.2251406,0,0.0,0.0,1.5450356574583428
469082518.4940638,0,0.0,0.0,0.5632118360735618
2985976549.905518,0,0.0,0.0,2.5815338109121444
3228008616.9902883,0,0.0,0.0,1.5935771879622063
2850557411.180082,0,0.0,0.0,1.6196033552284754
295066100.11445826,0,0.0,0.0,0.23271735162837587
748558822.3858829,0,0.0,0.0,0.7578971550054814
307231168.0419332,0,0.0,0.0,0.25298329761754956
2698057369.4013033,0,0.0,0.0,1.5936976530212816
3481732379.7185473,0,0.0,0.0,3.667590638951791
97581528.59865528,0,0.0,0.0,0.1352778411486396
1934126014.6455214,0,0.0,0.0,3.016050488584032
2076711190.8091822,0,0.0,0.0,1.6359111290460593
2697934794.854548,0,0.0,0.0,2.2775295506593043
2754132056.6928854,0,0.0,0.0,1.604362184423926
2734414410.893716,0,0.0,0.0,1.8083721014293852
1602414998.263546,0,0.0,0.0,1.1256230097055981
2657056970.7308946,0,0.0,0.0,1.6665938974057348
2935488673.6381273,0,0.0,0.0,2.919395091643641
1592398140.5830412,0,0.0,0.0,1.2723955270957654
2171342294.958815,0,0.0,0.0,1.6013084283895376
2919349057.1718054,0,0.0,0.0,3.7918447659986496
3390657517.0974293,0,0.0,0.0,4.159045215092684
1920705339.30786,0,0.0,0.0,3.1596354865813154
2224305093.728135,0,0.0,0.0,1.6135529637186787
2951872270.468136,0,0.0,0.0,1.7252200006417204
479287616.47709125,0,0.0,0.0,0.49579168425258946
417774483.68582135,0,0.0,0.0,0.34892292085928384
2756946110.162561,0,0.0,0.0,1.5985102624204526
2653341489.5132203,0,0.0,0.0,1.7071340275456295
271115856.57192683,0,0.0,0.0,0.25911029261998897
481303289.8061702,0,0.0,0.0,0.8141338967306206
622561182.1400653,0,0.0,0.0,0.94156425151045
865398238.8330383,0,0.0,0.0,0.8594631366017927
161559132.96371427,0,0.0,0.0,0.1565143815771483
2189886718.851758,0,0.0,0.0,1.6184125833919867
1009322491.7945511,0,0.0,0.0,1.8170298842137336
2411882156.405152,0,0.0,0.0,3.244941427123033
1315111142.224957,0,0.0,0.0,1.0954040186709053
184672402.77999374,0,0.0,0.0,0.1982769311899895
1845430178.1965444,0,0.0,0.0,1.5710798166266104
2361776639.9152865,0,0.0,0.0,1.6268280550652006
2440228594.562637,0,0.0,0.0,1.6263217277220552
198930716.65591002,0,0.0,0.0,0.17360741747142516
1721090429.1133273,0,0.0,0.0,2.920942347337352
835536514.570486,0,0.0,0.0,0.57659917108265
3388297811.3641973,0,0.0,0.0,4.198822902106145
2597960202.267905,0,0.0,0.0,1.7066240435172364
3832786972.6136446,0,0.0,0.0,3.358171526911959
2089714664.2309515,0,0.0,0.0,3.4134151958218615
286011529.260265,0,0.0,0.0,0.2650173473666643
2552536316.7660766,0,0.0,0.0,2.841593851860336
2067488877.9050708,0,0.0,0.0,2.9828584677764334
1312691541.765754,0,0.0,0.0,2.2928468783295655
413661235.53872836,0,0.0,0.0,0.41505583217289804
801193155.1285026,0,0.0,0.0,1.0886577765036203
3189294613.935975,0,0.0,0.0,4.1396820270098775
1587343272.2629113,0,0.0,0.0,2.6462798205527873
952053584.1412199,0,0.0,0.0,0.7656810819365975
2839513741.446353,0,0.0,0.0,1.6094193189578547
2635557167.6878014,0,0.0,0.0,2.3584000110087677
2292525725.0726852,0,0.0,0.0,1.6026056518009726
392912502.17687935,0,0.0,0.0,0.3871835093176752
820653307.1981862,0,0.0,0.0,0.8095420127135191
191957105.93768194,0,0.0,0.0,0.18991200004834177
1621157396.942716,0,0.0,0.0,1.5814673185519126
241934953.44214514,0,0.0,0.0,0.17837314289640963
1020954601.663363,0,0.0,0.0,0.9308601038199815
1419889854.1116931,0,0.0,0.0,2.124172991471335
2705813932.7207413,0,0.0,0.0,1.5688176225701547
726368898.5988085,0,0.0,0.0,0.6188465963041733
2239495094.718072,0,0.0,0.0,1.679136838306217
1081730215.146848,0,0.0,0.0,1.2519638571639262
2628385899.5007076,0,0.0,0.0,3.5743990391044385
3304785613.3373914,0,0.0,0.0,4.058531414880377
218479747.03004372,0,0.0,0.0,0.18027233483588773
825517763.531726,0,0.0,0.0,1.179509769763553
427969808.7207905,0,0.0,0.0,0.3377848508689617
128123680.60981748,0,0.0,0.0,0.09107876073051917
2631626264.1935825,0,0.0,0.0,1.6472091845307082
2230603369.3372207,0,0.0,0.0,1.6173083257282892
446748302.6682156,0,0.0,0.0,0.4260275439133459
691849435.043303,0,0.0,0.0,0.7273691366431418
830703672.4449055,0,0.0,0.0,0.7196739736303743
446633474.30597556,0,0.0,0.0,0.5009116433662203
222937959.0601139,0,0.0,0.0,0.19681587741841108
217568870.8580172,0,0.0,0.0,0.23743760732047875
2555767437.7660465,0,0.0,0.0,3.3425817360362267
246562729.2355163,0,0.0,0.0,0.19907996092690095
280116863.004579,0,0.0,0.0,0.2156000982322907
2335841233.60879,0,0.0,0.0,1.7013965758949863
2016852344.159409,0,0.0,0.0,3.472315276383481
2306818234.2830586,0,0.0,0.0,2.8993902692025686
231452287.03440046,0,0.0,0.0,0.208150955389209
378040234.09913933,0,0.0,0.0,0.5240066063051215
2152835559.4343424,0,0.0,0.0,1.8294122943169404
153400471.63169298,0,0.0,0.0,0.09562845985157273
111760349.61714336,0,0.0,0.0,0.1689464051787242
1583828263.365845,0,0.0,0.0,1.3412133858949509
1260942580.7003999,0,0.0,0.0,1.254555126926221
1969539904.708837,0,0.0,0.0,1.344688785939383
1904309670.8688223,0,0.0,0.0,2.9686501055129657
1260540138.5088453,0,0.0,0.0,0.9187406901388251
1718589389.4500742,0,0.0,0.0,1.5608656037093582
304006547.57074267,0,0.0,0.0,0.4457025091168941
2106338544.5600605,0,0.0,0.0,1.7338476898858155
3033422037.074015,0,0.0,0.0,1.6252095730436231
274273871.13439584,0,0.0,0.0,0.2834886888474961
2013003765.7851539,0,0.0,0.0,3.0509073502749238
368372397.18010986,0,0.0,0.0,0.4533327799514272
1771634813.9805403,0,0.0,0.0,3.1578939540944146
2535855307.0917974,0,0.0,0.0,1.6647210849666583
2035833680.6531737,0,0.0,0.0,3.017269584647492
80164271.44964072,0,0.0,0.0,0.14874698715195186
1964308622.9214613,0,0.0,0.0,1.6471032664950367
1572061835.230539,0,0.0,0.0,3.062080376614311
1049040475.5103865,0,0.0,0.0,1.1238896318415252
272789626.46631366,0,0.0,0.0,0.21021552246861688
42365332.85000862,0,0.0,0.0,0.0538216233629971
2036435492.712618,0,0.0,0.0,3.1886392880684666
1765822321.1330056,0,0.0,0.0,2.9817544395675704
755901844.9406874,0,0.0,0.0,0.730672292754604
694921739.7138398,0,0.0,0.0,0.5041998533301841
3072058189.815541,0,0.0,0.0,1.6381676133984269
613360604.1722493,0,0.0,0.0,0.5698459548682622
2028351268.1276789,0,0.0,0.0,1.6357577778278707
3084108315.2539883,0,0.0,0.0,1.8897493290257126
2291277330.6439123,0,0.0,0.0,1.6015150139692014
1113403191.8865643,0,0.0,0.0,0.8759012097590859
1915010935.4168653,0,0.0,0.0,3.0102852091230985
2533070912.2945914,0,0.0,0.0,1.909476310786541
2046171709.6187482,0,0.0,0.0,1.604097108799291
623315806.9798785,0,0.0,0.0,0.6707471584465299
1584567652.588417,0,0.0,0.0,2.9601893295125894
2451998241.135577,0,0.0,0.0,1.5942793381298348
2994372652.908778,0,0.0,0.0,1.9891637838625829
2054675947.230845,0,0.0,0.0,3.1578996636990766
2069641340.457754,0,0.0,0.0,1.6061809949613965
189492081.2094478,0,0.0,0.0,0.21865904682261816
747153675.9278134,0,0.0,0.0,0.7556605115141063
2303054273.2863526,0,0.0,0.0,1.6090607771306993
1896084544.342245,0,0.0,0.0,1.6252095730436231
2376130348.37305,0,0.0,0.0,1.6637039780292107
2476486775.007275,0,0.0,0.0,1.8237209808715404
1576967709.404018,0,0.0,0.0,1.6601542870820958
400281886.3880465,0,0.0,0.0,0.354646898033092
