A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2
94,296.4439983638814,1.5,0.6466711617040508,281.8407438390446,1.5,0.0623496209750748,227.03226236762927,10.0,0.8988674772264796,259.9087488515681,10.0,0.860573752316243,126.9444834201058,10.0,0.4684115777165266,3.5,3.5,3.5
126,269.08009925500755,10.0,0.5020416341317158,40.55056202093085,1.5,0.3053641177902411,73.72540509180457,1.0,0.4653977994425342,55.04419430843471,10.0,0.0390803863040869,42.552788203661294,1.5,0.4633045641105544,1.5,3.5,1.5
